x,y,yaw,v
-11.845655856792781,-0.1749979999999951,0.0,3.0
-11.655265083041257,-0.1749979999999951,0.0,3.0
-11.464874309289712,-0.1749979999999951,0.0,3.0
-11.274483535538195,-0.1749979999999951,0.0,3.0
-11.084092761786664,-0.1749979999999951,0.0,3.0
-10.893701988035133,-0.1749979999999951,0.0,3.0
-10.703311214283595,-0.1749979999999951,0.0,3.0
-10.51292044053207,-0.1749979999999951,0.0,3.0
-10.322529666780547,-0.1749979999999951,0.0,3.0
-10.132138893029008,-0.1749979999999951,0.0,3.0
-9.941748119277484,-0.1749979999999951,0.0,3.0
-9.751357345525946,-0.1749979999999951,0.0,3.0
-9.560966571774422,-0.1749979999999951,0.0,3.0
-9.370575798022891,-0.1749979999999951,0.0,3.0
-9.180185024271367,-0.1749979999999951,0.0,3.0
-8.989794250519822,-0.1749979999999951,0.0,3.0
-8.799403476768305,-0.1749979999999951,0.0,3.0
-8.609012703016774,-0.1749979999999951,0.0,3.0
-8.418621929265235,-0.1749979999999951,0.0,3.0
-8.228231155513711,-0.1749979999999951,0.0,3.0
-8.03784038176218,-0.1749979999999951,0.0,3.0
-7.847449608010656,-0.1749979999999951,0.0,3.0
-7.657058834259118,-0.1749979999999951,0.0,3.0
-7.466668060507594,-0.1749979999999951,0.0,3.0
-7.276277286756056,-0.1749979999999951,0.0,3.0
-7.085886513004532,-0.1749979999999951,0.0,3.0
-6.8954957392530005,-0.1749979999999951,0.0,3.0
-6.705104965501469,-0.1749979999999951,0.0,3.0
-6.514714191749938,-0.1749979999999951,0.0,3.0
-6.324323417998414,-0.1749979999999951,0.0,3.0
-6.133932644246883,-0.1749979999999951,0.0,3.0
-5.943541870495345,-0.1749979999999951,0.0,3.0
-5.753151096743821,-0.1749979999999951,0.0,3.0
-5.56276032299229,-0.1749979999999951,0.0,3.0
-5.372369549240766,-0.1749979999999951,0.0,3.0
-5.1819787754892275,-0.1749979999999951,0.0,3.0
-4.9915880017377035,-0.1749979999999951,0.0,3.0
-4.801197227986165,-0.1749979999999951,0.0,3.0
-4.610806454234641,-0.1749979999999951,0.0,3.0
-4.420415680483103,-0.1749979999999951,0.0,3.0
-4.230024906731579,-0.1749979999999951,0.0,3.0
-4.039634132980048,-0.1749979999999951,0.0,3.0
